mmercado	mario mercado	mmercado@u.rochester.edu	2014	MXI2U08Y
kmichael	kyndal michael	kmichael@u.rochester.edu	2016	2JFW65B1
cguzman	cole guzman	cguzman@u.rochester.edu	2016	57OLZODL
pbattle	peyton battle	pbattle@u.rochester.edu	2015	0ULRNU2J
iknowles	iliana knowles	iknowles@u.rochester.edu	2016	KDLFBRCL
nwarren	naomi warren	nwarren@u.rochester.edu	2014	24ILKEOM
jprince	jedidiah prince	jprince@u.rochester.edu	2015	ZCUCY48V
sroberso	stephanie roberson	sroberso@u.rochester.edu	2015	IIRX002Y
chorn	cristopher horn	chorn@u.rochester.edu	2015	ZJD43ZNQ
pvaughan	paloma vaughan	pvaughan@u.rochester.edu	2015	VG73ZFNV
jsears	jordan sears	jsears@u.rochester.edu	2014	EAGEPAMW
emccarth	eleanor mccarthy	emccarth@u.rochester.edu	2016	Y7AL2W3K
arosa	arthur rosa	arosa@u.rochester.edu	2015	55C1X6WA
dsellers	diamond sellers	dsellers@u.rochester.edu	2015	2SGV81LD
ljenning	lucca jennings	ljenning@u.rochester.edu	2014	YZUZ9NZ9
kmarsh1	kathleen marsh	kmarsh1@u.rochester.edu	2015	F8JQ3IYD
bspencer	branden spencer	bspencer@u.rochester.edu	2014	BFYGGQJC
jburks	jaden burks	jburks@u.rochester.edu	2016	NBJ7W14G
jvelasqu	joaquin velasquez	jvelasqu@u.rochester.edu	2014	S4AQSE2C
abarron	alexia barron	abarron@u.rochester.edu	2015	LFHR7QQQ
awhitehe	alexia whitehead	awhitehe@u.rochester.edu	2014	DLJ564SP
jmccray	jaylene mccray	jmccray@u.rochester.edu	2014	7FEMTCKS
lwarren	lydia warren	lwarren@u.rochester.edu	2014	JI7RTXM5
cpage	chana page	cpage@u.rochester.edu	2015	Y89RF0RH
bfaulkne	billy faulkner	bfaulkne@u.rochester.edu	2014	SEAL2MT4
dwarren	dominick warren	dwarren@u.rochester.edu	2016	DCLVZHTL
bcervant	bryan cervantes	bcervant@u.rochester.edu	2014	A7ZKTR5K
jwelch	jamar welch	jwelch@u.rochester.edu	2016	SFM30JVG
rtrevino	rachael trevino	rtrevino@u.rochester.edu	2016	1K9DSPXJ
sfiguero	sophia figueroa	sfiguero@u.rochester.edu	2016	MT2C8P0E
tflowers	tristin flowers	tflowers@u.rochester.edu	2014	0HTK5LBJ
mpayne	maritza payne	mpayne@u.rochester.edu	2014	V76PIP29
bhollan1	bria holland	bhollan1@u.rochester.edu	2015	43ZV24HK
aburns	annabelle burns	aburns@u.rochester.edu	2016	2HI2V5GU
awhitfie	alayna whitfield	awhitfie@u.rochester.edu	2016	JNTXCAX2
thiggins	tucker higgins	thiggins@u.rochester.edu	2015	D9OSF132
imason	isabella mason	imason@u.rochester.edu	2015	C6TKXBMG
ohansen	omari hansen	ohansen@u.rochester.edu	2016	G7O8XTSK
ashannon	anabelle shannon	ashannon@u.rochester.edu	2015	1ECPXDCK
clopez	chanel lopez	clopez@u.rochester.edu	2014	7PX0IU4Y
rmccall	rowen mccall	rmccall@u.rochester.edu	2016	2PU94CR8
bcraft	braelynn craft	bcraft@u.rochester.edu	2016	U1VWQ7EP
bhubbard	brandon hubbard	bhubbard@u.rochester.edu	2015	6SZQFX99
hscott	holly scott	hscott@u.rochester.edu	2015	VJ0E9R24
dpayne	daisy payne	dpayne@u.rochester.edu	2015	7PXVSY3N
pbranch	paulina branch	pbranch@u.rochester.edu	2016	ZANVOAG5
bfuller	brisa fuller	bfuller@u.rochester.edu	2015	91603VE2
bmiles1	bree miles	bmiles1@u.rochester.edu	2016	EQ926IBY
mguy	maliyah guy	mguy@u.rochester.edu	2016	B8GHYO64
mrosales	matthias rosales	mrosales@u.rochester.edu	2014	U9DXOYPY
dlivings	danny livingston	dlivings@u.rochester.edu	2014	WNYBV14H
nunderwo	noah underwood	nunderwo@u.rochester.edu	2015	9KOBPSBR
kfranci1	kamila francis	kfranci1@u.rochester.edu	2015	H7MH1J1A
mmccarth	myles mccarthy	mmccarth@u.rochester.edu	2015	367N85ES
cgates	clinton gates	cgates@u.rochester.edu	2014	5RSCT3YG
lmclaugh	landry mclaughlin	lmclaugh@u.rochester.edu	2016	8540H6RR
jmitchel	javier mitchell	jmitchel@u.rochester.edu	2015	D7ITQEVM
emitchel	elliot mitchell	emitchel@u.rochester.edu	2016	H8AI27K2
kbird	krystal bird	kbird@u.rochester.edu	2015	ROT8GK5E
ariley	angelique riley	ariley@u.rochester.edu	2015	MR8FYKBA
lneal	libby neal	lneal@u.rochester.edu	2016	ICK0S98D
hfloyd	helena floyd	hfloyd@u.rochester.edu	2016	3YQZD55O
phaynes	pearl haynes	phaynes@u.rochester.edu	2016	LV70RIYC
jparsons	julien parsons	jparsons@u.rochester.edu	2014	A3HK3JHV
aoneal1	amiya oneal	aoneal1@u.rochester.edu	2015	PODXGOM7
rcole	rolando cole	rcole@u.rochester.edu	2014	7ZMQ6FMR
eglenn	emanuel glenn	eglenn@u.rochester.edu	2015	TC5PH160
kmills	kira mills	kmills@u.rochester.edu	2015	E043L5T9
esolomon	ezequiel solomon	esolomon@u.rochester.edu	2016	Z47W4NJJ
jbarker	jade barker	jbarker@u.rochester.edu	2016	W7QGMC34
cparker	case parker	cparker@u.rochester.edu	2016	E5T7D4KA
mburch	madelynn burch	mburch@u.rochester.edu	2014	4US89CUL
bvaldez	benson valdez	bvaldez@u.rochester.edu	2015	ZWTM8VEC
mschultz	marisol schultz	mschultz@u.rochester.edu	2014	Q5CTT5JI
csargent	catalina sargent	csargent@u.rochester.edu	2014	8027R3W5
iyates	izayah yates	iyates@u.rochester.edu	2016	IUQUW2N8
bgamble	bianca gamble	bgamble@u.rochester.edu	2015	1P9N76FH
esulliva	everett sullivan	esulliva@u.rochester.edu	2014	1BJ0DFSM
rgregory	ronan gregory	rgregory@u.rochester.edu	2015	Q7WEPV7P
jboyd	jedidiah boyd	jboyd@u.rochester.edu	2014	GR095XY2
uboone	uriel boone	uboone@u.rochester.edu	2014	LT7PMIAQ
kpeters	kamden peters	kpeters@u.rochester.edu	2016	QKZ528M3
atorres1	abdullah torres	atorres1@u.rochester.edu	2016	HSPLQO2J
msalinas	monica salinas	msalinas@u.rochester.edu	2014	MXRKI9IM
jboyer	jack boyer	jboyer@u.rochester.edu	2016	7SVGFTOT
lpadilla	laylah padilla	lpadilla@u.rochester.edu	2016	676F0550
mwaters1	maximo waters	mwaters1@u.rochester.edu	2014	91ASFKGX
smcgee	sarai mcgee	smcgee@u.rochester.edu	2016	D0GI9NC0
mlowery	mathias lowery	mlowery@u.rochester.edu	2016	Z658B6BR
sbowman	sincere bowman	sbowman@u.rochester.edu	2016	EWPCTW38
jburke	jaxon burke	jburke@u.rochester.edu	2015	SPMUYFK3
ekirk	elyse kirk	ekirk@u.rochester.edu	2014	K3KD1192
jpearson	jamal pearson	jpearson@u.rochester.edu	2014	R6QY9W5Q
lserrano	liana serrano	lserrano@u.rochester.edu	2016	A4CK6X3E
rpadill1	reese padilla	rpadill1@u.rochester.edu	2016	FBTG8Z8X
pmadden	penelope madden	pmadden@u.rochester.edu	2016	5577IYLL
bwaters	bria waters	bwaters@u.rochester.edu	2016	L5IQMQ6W
jmaddox	jerome maddox	jmaddox@u.rochester.edu	2014	HP0219EQ
alittle1	andrea little	alittle1@u.rochester.edu	2016	YDQW4FGR
jkerr	jaylen kerr	jkerr@u.rochester.edu	2014	FUEPUKSM
mconway	maleah conway	mconway@u.rochester.edu	2015	ENPQ8945
apotts	anabel potts	apotts@u.rochester.edu	2015	TU4B9VVO
ebeard1	elissa beard	ebeard1@u.rochester.edu	2016	Q5IVNVY3
cgross	carolina gross	cgross@u.rochester.edu	2016	MZFTIT9E
aanderso	adan anderson	aanderso@u.rochester.edu	2014	JBCFB5R4
rpearson	rylee pearson	rpearson@u.rochester.edu	2016	XPVE6HSH
bthornto	briggs thornton	bthornto@u.rochester.edu	2016	Y7KQXDZ3
cherring	campbell herring	cherring@u.rochester.edu	2015	7V1782RA
ccarney	celine carney	ccarney@u.rochester.edu	2014	D5ZPJH7B
kgolden	kaleigh golden	kgolden@u.rochester.edu	2014	4GQGXGF8
cblackwe	cole blackwell	cblackwe@u.rochester.edu	2016	8660DXZG
dcrosby	dylan crosby	dcrosby@u.rochester.edu	2015	DA0BX7XH
josborn	jaida osborn	josborn@u.rochester.edu	2015	XX8NMBA5
kgibson	kenzie gibson	kgibson@u.rochester.edu	2016	UKJT4BGD
bsalaza2	brooklyn salazar	bsalaza2@u.rochester.edu	2016	21KMDVPH
oquinn	omari quinn	oquinn@u.rochester.edu	2014	5LEWKVB3
emarquez	edison marquez	emarquez@u.rochester.edu	2014	EFTL62QM
mhardin1	malaysia harding	mhardin1@u.rochester.edu	2016	MPUKX9XY
rtate1	rosalie tate	rtate1@u.rochester.edu	2016	BEC3IRW1
sneal	sarai neal	sneal@u.rochester.edu	2015	ZPJHZ73O
mbartlet	mary bartlett	mbartlet@u.rochester.edu	2016	MNMQSN0W
kwilliam	kenna williams	kwilliam@u.rochester.edu	2014	RI4I6NEO
